"id","product_code","unit_price","category","stock_sold","sale","salesman_name","customer_name","customer_gender","age","location_customer","location_shop","datetime"
1784,"Product XC65",15,"Food",19,285,"Boyce Krikorian","Jared McCreery","Male",36,"3016 Oak Valley Alley","Charleston",2019-10-23 18:30:00
1785,"Product XC43",10,"Automotive",24,240,"Oran Eustis","Anet Dunham","Female",19,"6 Walton Street","Peoria",2019-10-24 14:30:00
1786,"Product XC10",50,"Health",20,1000,"Ingelbert Boliver","Ring Gerb","Male",39,"703 Harbort Terrace","Peoria",2020-01-18 04:30:00
1787,"Product XC13",10,"Food",20,200,"Boyce Krikorian","Florri Gonnin","Female",57,"7 Spaight Crossing","Charleston",2019-05-18 19:00:00
1788,"Product XC61",5,"Beauty",4,20,"Ingelbert Boliver","Anet Dunham","Female",19,"6 Walton Street","Peoria",2022-12-24 12:00:00
1789,"Product XC41",5,"Beauty",14,70,"Theressa Orbine","Jaymee Goghin","Female",54,"87 Farragut Parkway","El Paso",2019-01-31 21:30:00
1790,"Product XC74",12,"Toys",12,144,"Em Oxtaby","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2022-05-16 04:30:00
1791,"Product XC80",50,"Automotive",10,500,"Oran Eustis","Abigael Anglish","Female",29,"8064 Menomonie Alley","Peoria",2021-07-03 10:00:00
1792,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"65 Helena Way","Boise",2018-01-28 14:30:00
1793,"Product XC19",40,"Health",25,1000,"Cullin Shorte","Randi Leighton","Male",37,"69139 Dahle Drive","Baltimore",2018-11-15 13:30:00
1794,"Product XC02",8,"Automotive",11,88,"Emlynne Filipson","Evangeline De Robertis","Female",35,"597 Miller Way","Midland",2022-12-15 16:30:00
1795,"Product XC65",15,"Health",14,210,"Gorden Woolis","Christiano Corssen","Male",18,"7 Spaight Crossing","Charleston",2018-08-07 12:00:00
1796,"Product XC19",40,"Food",11,440,"Theressa Orbine","Jaymee Goghin","Female",54,"87 Farragut Parkway","El Paso",2020-11-22 18:00:00
1797,"Product XC53",10,"Furniture",19,190,"Jeannette Willavoys","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2020-11-13 03:00:00
1798,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"65 Helena Way","Boise",2018-08-08 18:30:00
1799,"Product XC53",10,"Automotive",21,210,"Mireille Stott","Alyce Mariner","Female",59,"627 Surrey Way","Boise",2019-08-22 00:30:00
1800,"Product XC50",50,"Toys",4,200,"Marlowe Cheshir","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2020-07-22 05:00:00
1801,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"65 Helena Way","Boise",2022-02-28 21:00:00
1802,"Product XC42",8,"Automotive",24,192,"Gerek Musterd","Jacquetta Ibbitt","Female",42,"04 Holy Cross Road","Midland",2018-05-19 01:30:00
1803,"Product XC09",40,"Food",25,1000,"Antonetta Tindall","Marcia Connikie","Female",53,"347 Tennessee Junction","Baltimore",2022-08-09 01:30:00
1804,"Product XC79",40,"Fashion",15,600,"Emlynne Filipson","Lonnie Henriksson","Female",56,"58688 Atwood Circle","Midland",2021-08-15 04:30:00
1805,"Product XC07",25,"Fashion",11,275,"Goddard Twiddy","Thomasina Huttley","Female",23,"8064 Menomonie Alley","Peoria",2022-06-20 04:00:00
1806,"Product XC55",15,"Fashion",19,285,"Gorden Woolis","Eugene Darree","Male",28,"52543 Mallard Place","Charleston",2022-11-25 16:30:00
1807,"Product XC59",40,"Fashion",22,880,"Cullin Shorte","Murial Baudinelli","Female",31,"69139 Dahle Drive","Baltimore",2019-09-18 09:30:00
1808,"Product XC25",15,"Health",11,165,"Gerek Musterd","Fiorenze Barks","Female",33,"04 Holy Cross Road","Midland",2020-12-25 23:00:00
1809,"Product XC63",10,"Health",22,220,"Bank Chataignier","Burnard Lytell","Male",60,"69745 Butternut Plaza","Charleston",2021-05-01 10:30:00
1810,"Product XC76",20,"Food",9,180,"Jeannette Willavoys","Murial Baudinelli","Female",31,"69139 Dahle Drive","Baltimore",2018-12-06 22:30:00
1811,"Product XC05",15,"Furniture",25,375,"Oran Eustis","Jerrome Trownson","Male",58,"703 Harbort Terrace","Peoria",2020-11-28 12:30:00
1812,"Product XC72",8,"Food",9,72,"Theressa Orbine","Wendel Brunel","Male",35,"15917 Fremont Crossing","El Paso",2018-06-26 19:30:00
1813,"Product XC17",25,"Beauty",10,250,"Theressa Orbine","Cathrin Finkle","Female",37,"15917 Fremont Crossing","El Paso",2021-02-10 01:30:00
1814,"Product XC72",8,"Electronics",16,128,"Emlynne Filipson","Lenore Wakes","Female",39,"91659 Rutledge Plaza","Midland",2018-08-10 14:30:00
1815,"Product XC70",50,"Toys",9,450,"Oran Eustis","Guilbert Burdas","Male",44,"0454 Grover Parkway","Peoria",2021-08-26 09:00:00
1816,"Product XC50",50,"Health",25,1250,"Em Oxtaby","Rhoda Kimbell","Female",30,"87 Farragut Parkway","El Paso",2018-12-18 10:30:00
1817,"Product XC57",25,"Beauty",14,350,"Chris Andreone","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2021-09-01 10:00:00
1818,"Product XC67",25,"Toys",10,250,"Nanine Sandercock","Pernell Laydel","Male",46,"04 Holy Cross Road","Midland",2019-12-17 04:30:00
1819,"Product XC37",25,"Beauty",10,250,"Ingelbert Boliver","Thomasina Huttley","Female",23,"8064 Menomonie Alley","Peoria",2018-09-06 02:30:00
1820,"Product XC53",10,"Beauty",7,70,"Chris Andreone","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2022-06-27 08:30:00
1821,"Product XC75",15,"Beauty",9,135,"Chris Andreone","Rhoda Kimbell","Female",30,"87 Farragut Parkway","El Paso",2020-03-14 15:30:00
1822,"Product XC28",30,"Health",11,330,"Boyce Krikorian","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2022-01-17 22:30:00
1823,"Product XC72",8,"Toys",19,152,"Emlynne Filipson","Sydney Axelbee","Male",20,"58688 Atwood Circle","Midland",2020-09-28 21:00:00
1824,"Product XC02",8,"Food",14,112,"Cullin Shorte","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2022-09-09 08:30:00
1825,"Product XC79",40,"Fashion",10,400,"Gerek Musterd","Oby Liggett","Male",21,"91659 Rutledge Plaza","Midland",2018-04-21 00:30:00
1826,"Product XC14",12,"Beauty",13,156,"Goddard Twiddy","Hiram Baxster","Male",51,"1136 Bunker Hill Hill","Peoria",2019-07-11 10:30:00
1827,"Product XC66",20,"Electronics",21,420,"Theressa Orbine","Gratiana Bonifazio","Female",53,"117 Farmco Drive","El Paso",2019-11-10 22:30:00
1828,"Product XC55",15,"Food",4,60,"Jeannette Willavoys","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2021-11-28 23:00:00
1829,"Product XC35",15,"Furniture",11,165,"Emlynne Filipson","Ailis Brabham","Female",34,"38525 Dorton Alley","Midland",2020-01-26 10:30:00
1830,"Product XC14",12,"Health",16,192,"Gorden Woolis","Codie Trayhorn","Female",19,"0204 Chive Road","Charleston",2022-03-12 07:30:00
1831,"Product XC39",40,"Toys",25,1000,"Boyce Krikorian","Stormie Mattedi","Female",33,"0204 Chive Road","Charleston",2020-03-19 03:30:00
1832,"Product XC64",12,"Automotive",4,48,"Oran Eustis","Boycey Ocurran","Male",23,"8064 Menomonie Alley","Peoria",2019-10-31 21:30:00
1833,"Product XC21",5,"Fashion",8,40,"Emlynne Filipson","Ashlen Upstell","Female",47,"38525 Dorton Alley","Midland",2018-11-16 12:00:00
1834,"Product XC27",25,"Beauty",4,100,"Gerek Musterd","Fiorenze Barks","Female",33,"04 Holy Cross Road","Midland",2019-01-10 03:30:00
1835,"Product XC34",12,"Fashion",24,288,"Bank Chataignier","Codie Trayhorn","Female",19,"0204 Chive Road","Charleston",2020-06-01 15:00:00
1836,"Product XC48",30,"Automotive",10,300,"Gerek Musterd","Eddie Moretto","Male",44,"38525 Dorton Alley","Midland",2019-07-01 22:00:00
1837,"Product XC28",30,"Beauty",16,480,"Ingelbert Boliver","Carie Prendergrast","Female",28,"0454 Grover Parkway","Peoria",2019-07-14 04:30:00
1838,"Product XC18",30,"Furniture",17,510,"Theressa Orbine","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2020-12-09 14:00:00
1839,"Product XC21",5,"Furniture",24,120,"Jeannette Willavoys","Murial Baudinelli","Female",31,"69139 Dahle Drive","Baltimore",2021-07-06 09:30:00
1840,"Product XC13",10,"Automotive",14,140,"Marlowe Cheshir","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2019-07-19 18:00:00
1841,"Product XC54",12,"Furniture",14,168,"Boyce Krikorian","Eugene Darree","Male",28,"52543 Mallard Place","Charleston",2019-08-23 17:00:00
1842,"Product XC48",30,"Fashion",21,630,"Nanine Sandercock","Lenore Wakes","Female",39,"91659 Rutledge Plaza","Midland",2021-12-20 21:00:00
1843,"Product XC27",25,"Automotive",9,225,"Antonetta Tindall","Jimmie McNulty","Male",52,"18048 Sommers Alley","Baltimore",2019-09-21 06:30:00
1844,"Product XC31",5,"Automotive",19,95,"Cullin Shorte","Zaria Staddart","Female",54,"9259 Clemons Plaza","Baltimore",2021-05-07 12:00:00
1845,"Product XC36",20,"Furniture",23,460,"Antonetta Tindall","Kristyn Anthes","Female",34,"42302 Erie Point","Baltimore",2021-05-09 14:00:00
1846,"Product XC09",40,"Beauty",16,640,"Kellina Sayward","Wileen Everson","Female",20,"24288 Larry Alley","Boise",2020-05-05 03:30:00
1847,"Product XC06",20,"Electronics",13,260,"Kellina Sayward","Bridgette Sleney","Female",54,"24288 Larry Alley","Boise",2022-06-10 08:00:00
1848,"Product XC56",20,"Beauty",12,240,"Emlynne Filipson","Mireielle Hymus","Female",37,"597 Miller Way","Midland",2021-11-24 02:30:00
1849,"Product XC75",15,"Beauty",4,60,"Cullin Shorte","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2018-11-15 18:30:00
1850,NA,NA,NA,NA,NA,"Mireille Stott",NA,NA,NA,"52436 Jenifer Court","Boise",2020-02-25 18:00:00
1851,"Product XC29",40,"Health",13,520,"Jeannette Willavoys","Norby Prier","Male",23,"18048 Sommers Alley","Baltimore",2021-10-16 22:30:00
1852,"Product XC46",20,"Furniture",24,480,"Boyce Krikorian","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2018-10-05 04:30:00
1853,"Product XC18",30,"Automotive",21,630,"Gorden Woolis","Eugene Darree","Male",28,"52543 Mallard Place","Charleston",2020-11-15 20:00:00
1854,"Product XC73",10,"Toys",23,230,"Theressa Orbine","Rhoda Kimbell","Female",30,"87 Farragut Parkway","El Paso",2020-10-09 17:00:00
1855,"Product XC13",10,"Beauty",11,110,"Nanine Sandercock","Ailis Brabham","Female",34,"38525 Dorton Alley","Midland",2021-03-10 00:00:00
1856,"Product XC38",30,"Food",22,660,"Chris Andreone","Jaymee Goghin","Female",54,"87 Farragut Parkway","El Paso",2022-07-25 21:00:00
1857,"Product XC36",20,"Furniture",21,420,"Bank Chataignier","Vaughn Gages","Male",41,"3016 Oak Valley Alley","Charleston",2020-09-25 01:00:00
1858,"Product XC32",8,"Fashion",23,184,"Marlowe Cheshir","Agneta McFetridge","Female",52,"24288 Larry Alley","Boise",2022-04-13 01:30:00
1859,"Product XC76",20,"Automotive",8,160,"Bank Chataignier","Vaughn Gages","Male",41,"3016 Oak Valley Alley","Charleston",2022-09-18 20:30:00
1860,"Product XC45",15,"Beauty",17,255,"Nanine Sandercock","Lonnie Henriksson","Female",56,"58688 Atwood Circle","Midland",2021-01-09 15:00:00
1861,"Product XC16",20,"Electronics",15,300,"Nanine Sandercock","Oby Liggett","Male",21,"91659 Rutledge Plaza","Midland",2018-12-04 04:00:00
1862,"Product XC30",50,"Furniture",20,1000,"Gorden Woolis","Codie Trayhorn","Female",19,"0204 Chive Road","Charleston",2020-07-08 23:30:00
1863,"Product XC73",10,"Health",10,100,"Gerek Musterd","Fairlie Perocci","Male",35,"651 Mariners Cove Place","Midland",2022-08-23 09:30:00
1864,"Product XC16",20,"Electronics",25,500,"Theressa Orbine","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2019-04-02 08:00:00
1865,"Product XC18",30,"Food",23,690,"Oran Eustis","Boycey Ocurran","Male",23,"8064 Menomonie Alley","Peoria",2018-03-19 06:30:00
1866,"Product XC19",40,"Beauty",21,840,"Nanine Sandercock","Lenore Wakes","Female",39,"91659 Rutledge Plaza","Midland",2020-01-06 19:00:00
1867,"Product XC45",15,"Beauty",24,360,"Boyce Krikorian","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2022-10-15 13:00:00
1868,"Product XC55",15,"Furniture",21,315,"Kellina Sayward","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2022-01-14 15:30:00
1869,"Product XC47",25,"Automotive",18,450,"Oran Eustis","Drew Dahlgren","Male",38,"8064 Menomonie Alley","Peoria",2022-11-26 13:00:00
1870,"Product XC53",10,"Beauty",24,240,"Bank Chataignier","Stormie Mattedi","Female",33,"0204 Chive Road","Charleston",2018-07-10 09:30:00
1871,"Product XC12",8,"Fashion",11,88,"Gorden Woolis","Dimitry Joselovitch","Male",23,"0204 Chive Road","Charleston",2020-12-22 14:30:00
1872,"Product XC74",12,"Food",22,264,"Em Oxtaby","Maxi Fendlow","Female",48,"15917 Fremont Crossing","El Paso",2019-02-26 09:00:00
1873,"Product XC02",8,"Furniture",22,176,"Goddard Twiddy","Hiram Baxster","Male",51,"1136 Bunker Hill Hill","Peoria",2022-10-11 22:00:00
1874,"Product XC60",50,"Food",14,700,"Emlynne Filipson","Lonnie Henriksson","Female",56,"58688 Atwood Circle","Midland",2022-06-20 19:00:00
1875,"Product XC15",15,"Fashion",23,345,"Ingelbert Boliver","Abigael Anglish","Female",29,"8064 Menomonie Alley","Peoria",2021-03-27 17:30:00
1876,"Product XC66",20,"Furniture",7,140,"Goddard Twiddy","Georgianna Spooner","Female",39,"1136 Bunker Hill Hill","Peoria",2022-03-10 12:00:00
1877,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"52436 Jenifer Court","Boise",2022-03-08 15:30:00
1878,"Product XC71",5,"Food",12,60,"Cullin Shorte","Simon Land","Male",38,"42302 Erie Point","Baltimore",2020-06-10 21:00:00
1879,"Product XC22",8,"Health",16,128,"Chris Andreone","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2018-03-31 15:00:00
1880,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"52436 Jenifer Court","Boise",2018-06-01 04:30:00
1881,"Product XC09",40,"Automotive",9,360,"Emlynne Filipson","Sydney Axelbee","Male",20,"58688 Atwood Circle","Midland",2019-08-09 04:00:00
1882,"Product XC16",20,"Food",5,100,"Em Oxtaby","Tonnie Derisly","Male",57,"117 Farmco Drive","El Paso",2018-11-06 10:30:00
1883,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"52436 Jenifer Court","Boise",2019-05-09 17:30:00
1884,"Product XC61",5,"Furniture",20,100,"Cullin Shorte","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2020-02-24 02:00:00
1885,"Product XC30",50,"Furniture",9,450,"Bank Chataignier","Wyn Garmey","Male",44,"69745 Butternut Plaza","Charleston",2022-02-24 11:30:00
1886,"Product XC17",25,"Electronics",16,400,"Cullin Shorte","Lynda Dooley","Female",41,"42302 Erie Point","Baltimore",2022-12-15 17:30:00
1887,"Product XC47",25,"Health",22,550,"Gerek Musterd","Mireielle Hymus","Female",37,"597 Miller Way","Midland",2019-05-29 08:00:00
1888,"Product XC72",8,"Automotive",23,184,"Emlynne Filipson","Kristan Yablsley","Female",20,"651 Mariners Cove Place","Midland",2018-05-10 12:30:00
1889,"Product XC49",40,"Fashion",10,400,"Em Oxtaby","Galen Evelyn","Male",35,"117 Farmco Drive","El Paso",2020-05-03 14:00:00
1890,"Product XC61",5,"Beauty",16,80,"Boyce Krikorian","Pasquale Gauden","Male",25,"0204 Chive Road","Charleston",2019-12-07 17:30:00
1891,"Product XC56",20,"Fashion",21,420,"Theressa Orbine","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2022-08-20 05:00:00
1892,"Product XC19",40,"Beauty",9,360,"Goddard Twiddy","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2021-06-23 16:00:00
1893,"Product XC07",25,"Furniture",18,450,"Cullin Shorte","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2018-02-23 03:00:00
1894,"Product XC79",40,"Electronics",21,840,"Mireille Stott","Agneta McFetridge","Female",52,"24288 Larry Alley","Boise",2019-11-25 21:00:00
1895,"Product XC23",10,"Beauty",8,80,"Goddard Twiddy","Lois Skillings","Female",32,"703 Harbort Terrace","Peoria",2021-02-28 18:00:00
1896,"Product XC23",10,"Furniture",8,80,"Jeannette Willavoys","Zaria Staddart","Female",54,"9259 Clemons Plaza","Baltimore",2019-03-19 08:00:00
1897,"Product XC44",12,"Food",17,204,"Kellina Sayward","Bridgette Sleney","Female",54,"24288 Larry Alley","Boise",2019-01-05 18:00:00
1898,NA,NA,NA,NA,NA,"Mireille Stott",NA,NA,NA,"65 Helena Way","Boise",2022-03-21 09:00:00
1899,"Product XC26",20,"Food",7,140,"Cullin Shorte","Randi Leighton","Male",37,"69139 Dahle Drive","Baltimore",2018-03-09 09:00:00
1900,"Product XC37",25,"Furniture",13,325,"Bank Chataignier","Burnard Lytell","Male",60,"69745 Butternut Plaza","Charleston",2020-07-04 14:00:00
1901,"Product XC79",40,"Health",18,720,"Emlynne Filipson","Lonnie Henriksson","Female",56,"58688 Atwood Circle","Midland",2019-04-12 18:30:00
1902,"Product XC54",12,"Automotive",3,36,"Gorden Woolis","Vaughn Gages","Male",41,"3016 Oak Valley Alley","Charleston",2019-10-07 10:30:00
1903,"Product XC32",8,"Automotive",12,96,"Gorden Woolis","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2022-05-01 06:30:00
1904,"Product XC36",20,"Electronics",10,200,"Emlynne Filipson","Oby Liggett","Male",21,"91659 Rutledge Plaza","Midland",2022-12-22 16:30:00
1905,"Product XC31",5,"Toys",18,90,"Jeannette Willavoys","Randi Leighton","Male",37,"69139 Dahle Drive","Baltimore",2020-11-24 14:00:00
1906,"Product XC46",20,"Furniture",6,120,"Ingelbert Boliver","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2018-01-03 17:30:00
1907,"Product XC12",8,"Food",10,80,"Chris Andreone","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2018-03-12 12:30:00
1908,"Product XC58",30,"Food",25,750,"Cullin Shorte","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2018-01-26 23:00:00
1909,"Product XC79",40,"Beauty",5,200,"Theressa Orbine","Rhoda Kimbell","Female",30,"87 Farragut Parkway","El Paso",2020-07-01 02:00:00
1910,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"65 Helena Way","Boise",2018-07-13 11:30:00
1911,"Product XC54",12,"Fashion",21,252,"Jeannette Willavoys","Jimmie McNulty","Male",52,"18048 Sommers Alley","Baltimore",2021-05-04 15:30:00
1912,"Product XC14",12,"Health",18,216,"Cullin Shorte","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2021-12-31 12:30:00
1913,"Product XC06",20,"Toys",12,240,"Oran Eustis","Jerrome Trownson","Male",58,"703 Harbort Terrace","Peoria",2022-06-15 07:30:00
1914,"Product XC26",20,"Automotive",10,200,"Nanine Sandercock","Charis Edney","Female",56,"651 Mariners Cove Place","Midland",2020-10-24 06:30:00
1915,"Product XC37",25,"Beauty",9,225,"Ingelbert Boliver","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2022-09-22 14:30:00
1916,"Product XC72",8,"Toys",15,120,"Oran Eustis","Anet Dunham","Female",19,"6 Walton Street","Peoria",2018-02-16 19:00:00
1917,"Product XC43",10,"Beauty",20,200,"Antonetta Tindall","Randi Leighton","Male",37,"69139 Dahle Drive","Baltimore",2020-12-18 00:00:00
1918,"Product XC64",12,"Electronics",20,240,"Gerek Musterd","Ailis Brabham","Female",34,"38525 Dorton Alley","Midland",2021-07-25 22:30:00
1919,"Product XC46",20,"Automotive",24,480,"Bank Chataignier","Maren Dickie","Female",49,"7 Spaight Crossing","Charleston",2021-07-13 12:00:00
1920,"Product XC36",20,"Beauty",7,140,"Chris Andreone","Maxi Fendlow","Female",48,"15917 Fremont Crossing","El Paso",2022-12-09 19:00:00
1921,"Product XC50",50,"Food",13,650,"Chris Andreone","Tonnie Derisly","Male",57,"117 Farmco Drive","El Paso",2021-12-21 10:30:00
1922,"Product XC39",40,"Automotive",6,240,"Antonetta Tindall","Zaria Staddart","Female",54,"9259 Clemons Plaza","Baltimore",2019-04-28 09:30:00
1923,"Product XC36",20,"Food",12,240,"Jeannette Willavoys","Rosaline Breagan","Female",21,"18048 Sommers Alley","Baltimore",2020-01-01 14:30:00
1924,"Product XC56",20,"Electronics",6,120,"Nanine Sandercock","Lonnie Henriksson","Female",56,"58688 Atwood Circle","Midland",2018-07-12 02:00:00
1925,"Product XC61",5,"Toys",23,115,"Jeannette Willavoys","Mellisa Plumbridge","Female",57,"18048 Sommers Alley","Baltimore",2021-09-18 21:30:00
1926,"Product XC06",20,"Electronics",13,260,"Goddard Twiddy","Anet Dunham","Female",19,"6 Walton Street","Peoria",2021-09-23 04:30:00
1927,"Product XC27",25,"Beauty",13,325,"Oran Eustis","Arnold Matteucci","Male",25,"0454 Grover Parkway","Peoria",2020-10-24 22:30:00
1928,"Product XC64",12,"Fashion",22,264,"Emlynne Filipson","Jacquetta Ibbitt","Female",42,"04 Holy Cross Road","Midland",2021-06-26 17:00:00
1929,"Product XC64",12,"Furniture",23,276,"Antonetta Tindall","Murial Baudinelli","Female",31,"69139 Dahle Drive","Baltimore",2021-07-17 20:30:00
1930,"Product XC80",50,"Beauty",14,700,"Jeannette Willavoys","Simon Land","Male",38,"42302 Erie Point","Baltimore",2022-11-23 02:30:00
1931,"Product XC01",5,"Fashion",18,90,"Bank Chataignier","Dimitry Joselovitch","Male",23,"0204 Chive Road","Charleston",2019-10-11 06:30:00
